cluster	kTotal	kWithin	kOut	kDiff
EOG7VBB8Z	42.04165068	14.85785142	27.18379926	-12.32594784
EOG7VBB91	14.76923377	6.580179822	8.189053949	-1.608874127
EOG7VBB92	19.20899443	5.801895983	13.40709844	-7.605202459
EOG7VBB93	18.43572331	2.833087951	15.60263535	-12.7695474
EOG7VBB94	19.81144475	6.999702737	12.81174201	-5.812039272
EOG7VBB95	39.5505223	22.3874116	17.1631107	5.224300903
EOG7VBB97	18.35843924	3.748081221	14.61035802	-10.8622768
EOG7VBB98	56.77847641	42.19863098	14.57984543	27.61878555
EOG7VBB9B	71.70871291	21.83795357	49.87075934	-28.03280577
EOG7VBB9C	31.1305856	20.48388523	10.64670037	9.837184859
EOG7VBB9D	34.48673282	6.917467665	27.56926515	-20.65179749
EOG7VBB9G	15.17248559	1.675659477	13.49682611	-11.82116664
EOG7VBB9K	19.91180739	2.721535002	17.19027239	-14.46873738
EOG7VBB9Q	77.82344951	17.4011736	60.42227591	-43.02110231
EOG7VF6H7	140.9176724	122.1053621	18.81231036	103.2930517
EOG7VF6H8	21.41614064	3.76433442	17.65180622	-13.8874718
EOG7VF6HB	23.17318611	15.37409007	7.799096041	7.574994028
EOG7VF6HC	89.76376432	13.23357665	76.53018767	-63.29661102
EOG7VF6HD	5.707021134	1.228863003	4.47815813	-3.249295127
EOG7VF6HG	23.49574522	3.595359728	19.9003855	-16.30502577
EOG7VF6HK	22.21511795	8.901734267	13.31338368	-4.411649412
EOG7VF6HN	27.52566208	6.251287204	21.27437488	-15.02308767
EOG7VF6HP	46.9250119	14.91936056	32.00565133	-17.08629077
EOG7VF6HQ	31.35926137	7.227196928	24.13206444	-16.90486751
EOG7VF6HR	11.59322201	2.300468248	9.292753759	-6.992285512
EOG7VF6HS	7.222950126	2.28218831	4.940761816	-2.658573506
EOG7VF6HT	19.81796584	4.280281291	15.53768455	-11.25740326
EOG7VF6HV	26.94853302	4.602064296	22.34646872	-17.74440443
EOG7VF6HW	93.47341645	59.12227438	34.35114207	24.77113231
EOG7VF6J1	7.792990345	1.32162432	6.471366025	-5.149741705
EOG7VF6J2	32.89816004	16.32211778	16.57604226	-0.253924473
EOG7VF6J4	22.88463194	11.35018849	11.53444345	-0.184254964
EOG7VF6J5	29.82562233	10.90783462	18.91778771	-8.009953085
EOG7VF6J6	22.08299773	3.550357755	18.53263997	-14.98228222
EOG7VF6J8	24.91664795	6.19512922	18.72151873	-12.52638951
EOG7VF6JC	3.894769266	0.626273908	3.268495359	-2.642221451
EOG7VF6JF	45.2195665	10.84109529	34.37847121	-23.53737592
EOG7VF6JM	68.45298899	16.55425293	51.89873606	-35.34448313
EOG7VJ2R7	51.10680049	25.84717014	25.25963035	0.587539785
EOG7VJ2R8	25.78459285	2.799154389	22.98543846	-20.18628407
EOG7VJ2R9	47.02793298	13.02019454	34.00773845	-20.98754391
EOG7VJ2RB	41.19782613	33.34368687	7.854139258	25.48954761
EOG7VJ2RC	19.46671223	4.263740834	15.20297139	-10.93923056
EOG7VJ2RD	48.50115226	13.6506112	34.85054105	-21.19992985
EOG7VJ2RF	42.09942881	18.02982315	24.06960566	-6.039782513
EOG7VJ2RG	13.84063847	2.493015215	11.34762326	-8.854608042
EOG7VJ2RJ	50.00806523	8.223342374	41.78472286	-33.56138049
EOG7VJ2RK	12.81720818	3.275080548	9.542127632	-6.267047084
EOG7VJ2RM	84.83795852	34.20387182	50.6340867	-16.43021488
EOG7VJ2RP	39.33586501	13.49174294	25.84412207	-12.35237913
EOG7VJ2RQ	16.74749333	7.614011451	9.133481876	-1.519470425
EOG7VJ2RR	30.29479252	4.450828315	25.8439642	-21.39313589
EOG7VJ2RS	14.81679381	3.917722907	10.8990709	-6.981347991
EOG7VJ2RT	77.1317246	51.36207563	25.76964897	25.59242665
EOG7VJ2RV	16.29052588	2.942842936	13.34768294	-10.40484001
EOG7VJ2RW	17.48213627	4.984274866	12.4978614	-7.513586535
EOG7VJ2RX	35.1597825	11.47132883	23.68845366	-12.21712483
EOG7VJ2RZ	58.92352976	43.90772355	15.01580621	28.89191734
EOG7VJ2S0	41.75710921	7.892113813	33.8649954	-25.97288159
EOG7VJ2S1	56.00525578	2.340397284	53.66485849	-51.32446121
EOG7VJ2S2	23.83450998	4.214434441	19.62007553	-15.40564109
EOG7VJ2S3	40.21734495	17.53589548	22.68144947	-5.145553993
EOG7VJ2S6	53.62845782	17.59429482	36.034163	-18.43986818
EOG7VJ2S7	60.84791508	11.23874903	49.60916606	-38.37041703
EOG7VJ2S9	58.93283228	8.63021348	50.3026188	-41.67240532
EOG7VMZ05	39.61243669	9.662788661	29.94964803	-20.28685936
EOG7VMZ06	18.53207628	1.403361895	17.12871438	-15.72535249
EOG7VMZ07	52.59336765	17.68059315	34.9127745	-17.23218135
EOG7VMZ08	25.93600592	4.13213845	21.80386747	-17.67172902
EOG7VMZ09	57.37618397	38.52283162	18.85335235	19.66947926
EOG7VMZ0B	43.31493115	22.2185833	21.09634785	1.122235447
EOG7VMZ0C	16.91674407	5.395089362	11.52165471	-6.12656535
EOG7VMZ0F	41.84249501	6.111469433	35.73102557	-29.61955614
EOG7VMZ0G	25.07531174	8.333203462	16.74210827	-8.408904812
EOG7VMZ0J	23.53276712	4.292069694	19.24069742	-14.94862773
EOG7VMZ0K	27.0773963	5.316899491	21.76049681	-16.44359732
EOG7VMZ0M	18.12557107	1.35099013	16.77458094	-15.42359081
EOG7VMZ0P	20.96573836	3.876190399	17.08954796	-13.21335756
EOG7VMZ0Q	167.8056274	108.6508853	59.15474206	49.49614328
EOG7VMZ0R	22.23087148	4.611132125	17.61973936	-13.00860723
EOG7VMZ0S	12.58095399	4.160239195	8.420714797	-4.260475602
EOG7VMZ0T	16.68894511	2.965298314	13.72364679	-10.75834848
EOG7VMZ0W	52.93659848	14.72868032	38.20791816	-23.47923785
EOG7VMZ0X	89.04402628	13.86504833	75.17897794	-61.31392961
EOG7VMZ11	69.60689495	45.082798	24.52409695	20.55870105
EOG7VMZ12	24.68956658	11.81478449	12.87478208	-1.05999759
EOG7VMZ14	60.31491365	24.56667652	35.74823713	-11.18156061
EOG7VMZ16	22.60276248	3.442099322	19.16066316	-15.71856384
EOG7VMZ17	24.17574457	7.275132601	16.90061197	-9.625479364
EOG7VQT70	56.41683363	35.09568861	21.32114503	13.77454358
EOG7VQT71	73.96290542	12.85899405	61.10391137	-48.24491731
EOG7VQT73	27.27522958	14.56112048	12.7141091	1.847011382
EOG7VQT74	52.53600541	7.79872661	44.7372788	-36.93855219
EOG7VQT75	109.715127	63.39133147	46.32379552	17.06753596
EOG7VQT76	45.36905738	9.931624773	35.4374326	-25.50580783
EOG7VQT77	35.41822719	14.25113625	21.16709094	-6.915954691
EOG7VQT78	61.00279392	12.66776252	48.3350314	-35.66726888
EOG7VQT79	23.0317846	3.190489472	19.84129513	-16.65080565
EOG7VQT7B	26.66433087	9.30805599	17.35627488	-8.048218894
EOG7VQT7C	34.41215896	5.884131435	28.52802753	-22.64389609
EOG7VQT7D	43.34817144	5.612722421	37.73544902	-32.1227266
EOG7VQT7H	66.16561279	16.08377161	50.08184117	-33.99806956
EOG7VQT7J	46.73976729	7.833204114	38.90656318	-31.07335906
EOG7VQT7M	18.67833504	7.581715777	11.09661926	-3.514903488
EOG7VQT7N	81.84212214	47.17886473	34.66325741	12.51560732
EOG7VQT7P	15.66786502	3.692326441	11.97553858	-8.283212138
EOG7VQT7Q	26.3681688	11.36054691	15.00762189	-3.647074973
EOG7VQT7R	27.15887384	6.340075246	20.81879859	-14.47872335
EOG7VQT7X	39.47757322	6.112547484	33.36502573	-27.25247825
EOG7VQT7Z	20.97423044	6.878939268	14.09529117	-7.2163519
EOG7VQT80	16.44320208	10.99535932	5.447842753	5.54751657
EOG7VTPG2	62.38685274	27.26835305	35.11849969	-7.850146645
EOG7VTPG3	26.67133893	15.44254729	11.22879164	4.213755646
EOG7VTPG4	33.63070668	18.18760752	15.44309916	2.744508359
EOG7VTPG5	31.69128871	7.178098756	24.51318996	-17.3350912
EOG7VTPG6	25.78269049	3.576719698	22.2059708	-18.6292511
EOG7VTPG7	14.92742463	4.045691082	10.88173355	-6.836042467
EOG7VTPG8	82.4329671	48.21332383	34.21964327	13.99368056
EOG7VTPG9	51.5428605	30.83661775	20.70624275	10.130375
EOG7VTPGC	77.80856054	46.74489193	31.06366861	15.68122333
EOG7VTPGD	13.30005185	2.765623094	10.53442875	-7.768805657
EOG7VTPGF	28.19578616	6.311339822	21.88444634	-15.57310652
EOG7VTPGG	15.04420643	4.340455499	10.70375093	-6.363295431
EOG7VTPGH	18.68736639	3.967162566	14.72020382	-10.75304126
EOG7VTPGJ	29.38706105	12.36146949	17.02559157	-4.664122079
EOG7VTPGM	80.93699527	26.01537558	54.92161968	-28.9062441
EOG7VTPGN	41.09879943	6.965274137	34.13352529	-27.16825115
EOG7VTPGQ	65.47971811	3.412978326	62.06673978	-58.65376146
EOG7VTPGR	16.11234596	5.136070723	10.97627524	-5.840204515
EOG7VTPGS	25.21763447	3.737964238	21.47967023	-17.74170599
EOG7VTPGX	22.39479804	5.656817868	16.73798017	-11.0811623
EOG7VTPH1	15.73206001	3.859293659	11.87276636	-8.013472698
EOG7VTPH2	140.4621188	42.66579113	97.79632769	-55.13053656
EOG7VTPH3	94.02738859	11.76971834	82.25767025	-70.48795191
EOG7VTPH4	35.39378423	14.27221748	21.12156675	-6.849349266
EOG7VTPH8	75.54931017	9.239600759	66.30970941	-57.07010865
EOG7VXJPZ	29.43975435	3.806771165	25.63298319	-21.82621202
EOG7VXJQ0	14.32722523	1.031498204	13.29572703	-12.26422882
EOG7VXJQ1	41.71805737	23.86055806	17.85749931	6.003058759
EOG7VXJQ3	29.28717761	9.209008361	20.07816925	-10.86916089
EOG7VXJQ4	24.75195255	3.917578863	20.83437368	-16.91679482
EOG7VXJQ5	39.41532545	28.46481472	10.95051073	17.51430398
EOG7VXJQ7	57.92988741	31.9202654	26.00962201	5.910643392
EOG7VXJQ8	16.79726731	4.926445483	11.87082183	-6.944376347
EOG7VXJQ9	36.13667052	13.05503458	23.08163594	-10.02660136
EOG7VXJQC	77.33958939	16.78459557	60.55499382	-43.77039825
EOG7VXJQD	11.25429714	4.152862047	7.101435094	-2.948573046
EOG7VXJQF	41.21369674	9.198860851	32.01483589	-22.81597504
EOG7VXJQH	30.6354035	8.626225911	22.00917759	-13.38295168
EOG7VXJQK	22.23716092	8.059116442	14.17804447	-6.118928032
EOG7VXJQM	32.02334342	3.645875116	28.37746831	-24.73159319
EOG7VXJQN	25.80306724	5.072879706	20.73018753	-15.65730783
EOG7VXJQP	3.08721219	0.588108124	2.499104065	-1.910995941
EOG7VXJQQ	11.81043379	2.188982839	9.621450951	-7.432468112
EOG7VXJQR	74.1177782	59.66810224	14.44967596	45.21842628
EOG7VXJQT	109.4841273	33.42796644	76.05616089	-42.62819445
EOG7VXJQW	35.33112235	10.26915376	25.06196859	-14.79281483
EOG7VXJQX	26.29549225	3.039044241	23.25644801	-20.21740377
EOG7VXJR1	112.1350209	52.0516442	60.08337673	-8.031732536
EOG7VXJR2	50.75868571	4.173457188	46.58522853	-42.41177134
EOG7VXJR3	10.85735684	2.766141613	8.091215225	-5.325073612
EOG7VXJR5	19.7626266	10.44289844	9.319728151	1.123170293
EOG7VXJR6	53.744931	16.85313805	36.89179295	-20.03865491
EOG7W1DXS	33.2824138	11.04848921	22.23392459	-11.18543538
EOG7W1DXT	25.48476813	6.11055062	19.37421751	-13.26366689
EOG7W1DXV	11.55775174	2.765755335	8.791996404	-6.026241069
EOG7W1DXX	76.05439163	46.22359099	29.83080064	16.39279036
EOG7W1DXZ	50.71760728	12.45597567	38.26163161	-25.80565594
EOG7W1DZ0	16.60955866	4.036655326	12.57290333	-8.536248005
EOG7W1DZ1	11.15061242	4.620666066	6.529946358	-1.909280292
EOG7W1DZ2	26.63262198	10.53539941	16.09722257	-5.561823163
EOG7W1DZ3	10.10155208	1.817945459	8.283606621	-6.465661162
EOG7W1DZ4	13.41114496	2.53877016	10.8723748	-8.333604642
EOG7W1DZ5	37.25367984	14.92409709	22.32958274	-7.405485649
EOG7W1DZ6	33.94153593	17.99512288	15.94641305	2.048709828
EOG7W1DZ8	53.57342168	15.29308322	38.28033846	-22.98725525
EOG7W1DZB	37.10014616	15.77075278	21.32939338	-5.558640606
EOG7W1DZD	41.75202391	8.674153838	33.07787007	-24.40371623
EOG7W1DZF	63.05908552	48.50845127	14.55063425	33.95781701
EOG7W1DZG	39.34057024	17.6869595	21.65361074	-3.966651237
EOG7W1DZH	18.10361905	3.218698127	14.88492093	-11.6662228
EOG7W1DZK	117.0754754	39.1061254	77.96935003	-38.86322463
EOG7W1DZM	10.9677	3.657410251	7.310289753	-3.652879502
EOG7W1DZQ	70.76261198	33.30493708	37.4576749	-4.15273782
EOG7W1DZR	48.55899695	9.796209256	38.76278769	-28.96657844
EOG7W1DZX	27.8758985	5.08153359	22.79436491	-17.71283132
EOG7W1DZZ	45.24599349	6.545636253	38.70035724	-32.15472098
EOG7W1F00	42.49600646	4.267295641	38.22871082	-33.96141518
EOG7W495T	59.01615078	29.39497977	29.62117102	-0.226191248
EOG7W495V	16.38784261	7.326267944	9.061574663	-1.735306718
EOG7W495W	62.46188996	10.1652556	52.29663436	-42.13137876
EOG7W495X	6.240222731	1.445643068	4.794579663	-3.348936595
EOG7W495Z	4.487369622	0.900011198	3.587358424	-2.687347226
EOG7W4960	33.84418777	18.37587895	15.46830882	2.907570129
EOG7W4961	13.46361128	4.239433384	9.224177899	-4.984744515
EOG7W4962	18.07339997	7.485664047	10.58773592	-3.102071877
EOG7W4963	36.05644301	7.74031291	28.3161301	-20.57581719
EOG7W4965	8.604191041	1.579260107	7.024930934	-5.445670827
EOG7W4966	24.12120333	4.39495346	19.72624987	-15.33129641
EOG7W4967	54.70360118	3.436325394	51.26727578	-47.83095039
EOG7W4968	14.54434972	4.558681288	9.985668434	-5.426987146
EOG7W4969	92.98577894	43.94521193	49.04056702	-5.09535509
EOG7W496D	27.3929032	4.641921052	22.75098215	-18.1090611
EOG7W496F	22.26660926	11.0999121	11.16669716	-0.066785061
EOG7W496G	32.49519928	15.25513533	17.24006395	-1.984928616
EOG7W496M	37.28315933	5.594476734	31.6886826	-26.09420586
EOG7W496P	59.31472337	6.466550909	52.84817246	-46.38162155
EOG7W496S	18.68893609	4.898381002	13.79055509	-8.892174085
EOG7W496T	28.24594202	10.49442938	17.75151264	-7.257083266
EOG7W496W	26.54495632	7.136777559	19.40817876	-12.2714012
EOG7W496X	21.95629081	4.957261136	16.99902967	-12.04176853
EOG7W496Z	34.41055533	9.477425676	24.93312965	-15.45570398
EOG7W4970	20.55188894	5.451319873	15.10056907	-9.649249192
EOG7W75DS	29.41696671	3.580817583	25.83614913	-22.25533155
EOG7W75DV	41.59410754	8.625518801	32.96858874	-24.34306994
EOG7W75DW	12.82200271	4.972459332	7.849543375	-2.877084043
EOG7W75DX	39.59687585	15.38706912	24.20980673	-8.822737613
EOG7W75F0	22.52052298	6.487329314	16.03319367	-9.545864355
EOG7W75F1	68.33549384	34.58947414	33.74601969	0.843454454
EOG7W75F2	16.61187156	4.144898417	12.46697314	-8.322074721
EOG7W75F3	53.99639618	19.3959463	34.60044988	-15.20450359
EOG7W75F6	14.54157412	4.227229781	10.31434434	-6.087114562
EOG7W75F7	15.41432533	3.189708759	12.22461657	-9.034907814
EOG7W75F8	65.87055371	16.45053885	49.42001487	-32.96947602
EOG7W75F9	33.75399957	12.52162309	21.23237647	-8.71075338
EOG7W75FB	33.90622691	7.404079738	26.50214717	-19.09806743
EOG7W75FC	44.93113592	11.51018906	33.42094686	-21.91075779
EOG7W75FF	38.23596105	5.768948864	32.46701219	-26.69806333
EOG7W75FG	45.62997862	13.52800837	32.10197025	-18.57396189
EOG7W75FH	17.17815326	3.210900761	13.9672525	-10.75635174
EOG7W75FJ	57.90600116	27.7132278	30.19277336	-2.479545557
EOG7W75FM	48.6367956	14.55246536	34.08433024	-19.53186488
EOG7W75FN	34.99208216	4.892633894	30.09944827	-25.20681437
EOG7W75FR	190.5501985	79.10364326	111.4465553	-32.34291202
EOG7W75FS	49.61380227	17.22352595	32.39027632	-15.16675037
EOG7W75FX	75.67909118	26.39154656	49.28754461	-22.89599805
EOG7W75FZ	42.70009493	15.64736234	27.05273259	-11.40537026
EOG7WB1NP	48.45233525	13.74691055	34.7054247	-20.95851415
EOG7WB1NQ	26.13920036	6.162723026	19.97647734	-13.81375431
EOG7WB1NR	78.18764179	40.61271642	37.57492536	3.037791062
EOG7WB1NT	55.57653187	38.96214426	16.61438761	22.34775665
EOG7WB1NW	48.65588563	7.567831108	41.08805452	-33.52022341
EOG7WB1NX	22.23121642	4.311165232	17.92005119	-13.60888596
EOG7WB1P0	10.08971415	1.800192381	8.289521765	-6.489329383
EOG7WB1P1	26.1915721	7.073875667	19.11769643	-12.04382077
EOG7WB1P2	47.09348032	9.190553147	37.90292717	-28.71237403
EOG7WB1P3	53.87939074	32.87960779	20.99978295	11.87982485
EOG7WB1P4	23.84028174	4.389694485	19.45058725	-15.06089277
EOG7WB1P5	53.02658807	12.74363523	40.28295284	-27.53931761
EOG7WB1P6	12.10753132	6.690297204	5.417234116	1.273063088
EOG7WB1P7	80.2265481	61.35663589	18.86991221	42.48672369
EOG7WB1P8	36.91941613	24.49846354	12.42095259	12.07751095
EOG7WB1PB	79.41129615	49.7356546	29.67564155	20.06001305
EOG7WB1PC	35.44936836	7.516358711	27.93300965	-20.41665094
EOG7WB1PD	104.2433391	49.88942529	54.3539138	-4.464488506
EOG7WB1PF	40.33478185	3.535637377	36.79914447	-33.26350709
EOG7WB1PG	52.18151192	22.99657393	29.18493799	-6.188364053
EOG7WB1PH	34.22804444	8.399692292	25.82835215	-17.42865986
EOG7WB1PJ	96.62117057	80.89124785	15.72992272	65.16132513
EOG7WB1PK	22.34129688	11.7547093	10.58658758	1.168121722
EOG7WB1PM	13.37380545	2.035970032	11.33783541	-9.301865382
EOG7WB1PN	39.27237241	15.02244792	24.24992449	-9.227476571
EOG7WB1PT	10.40658421	2.197583313	8.209000897	-6.011417585
EOG7WB1QD	31.7095531	14.44967708	17.25987602	-2.810198938
EOG7WDWWK	65.24704108	45.79972538	19.4473157	26.35240968
EOG7WDWWM	69.73867945	20.32911261	49.40956684	-29.08045423
EOG7WDWWN	30.24876518	6.130970411	24.11779477	-17.98682436
EOG7WDWWP	29.09663879	6.746028762	22.35061003	-15.60458127
EOG7WDWWQ	32.38493345	7.96742443	24.41750902	-16.45008459
EOG7WDWWR	23.39777428	6.847037285	16.550737	-9.703699711
EOG7WDWWS	93.46881268	21.68756993	71.78124275	-50.09367282
EOG7WDWWV	52.1810776	25.18659174	26.99448585	-1.807894112
EOG7WDWWW	26.58969956	8.418524019	18.17117554	-9.752651519
EOG7WDWWX	58.68601366	5.511101203	53.17491246	-47.66381126
EOG7WDWWZ	55.53528303	9.54975342	45.98552961	-36.43577619
EOG7WDWX0	39.46108753	6.284409522	33.17667801	-26.89226848
EOG7WDWX1	62.80744935	51.28794344	11.51950591	39.76843753
EOG7WDWX2	27.60484486	4.832836936	22.77200792	-17.93917098
EOG7WDWX3	12.59615636	3.397199675	9.198956685	-5.801757009
EOG7WDWX4	61.71160741	28.25936735	33.45224006	-5.19287271
EOG7WDWX5	56.17562114	26.9827999	29.19282124	-2.210021337
EOG7WDWX6	30.74036611	12.82675996	17.91360615	-5.086846184
EOG7WDWX7	44.2881519	10.78552438	33.50262752	-22.71710314
EOG7WDWXD	69.53908985	45.30033045	24.23875941	21.06157104
EOG7WDWXF	34.82207098	7.267020151	27.55505083	-20.28803068
EOG7WDWXG	162.0240458	125.7949343	36.22911147	89.56582283
EOG7WDWXJ	61.49008687	11.93692209	49.55316478	-37.6162427
EOG7WDWXK	62.54550784	38.44905866	24.09644918	14.35260949
EOG7WDWXM	32.99252238	10.86889372	22.12362867	-11.25473495
EOG7WDWXP	34.41865839	5.695684213	28.72297418	-23.02728997
EOG7WDWXQ	16.21612426	3.214030054	13.0020942	-9.78806415
EOG7WDWXS	21.33612115	4.720835254	16.6152859	-11.89445064
EOG7WDWXW	27.77301558	4.391152044	23.38186353	-18.99071149
EOG7WHS4J	77.10262919	44.54698703	32.55564216	11.99134487
EOG7WHS4K	23.28801552	13.24655564	10.04145988	3.205095763
EOG7WHS4M	10.13859449	2.51113654	7.627457951	-5.116321411
EOG7WHS4N	38.26328675	11.6875117	26.57577505	-14.88826335
EOG7WHS4P	28.20930127	9.82208591	18.38721536	-8.565129449
EOG7WHS4Q	46.08067289	5.304355059	40.77631783	-35.47196277
EOG7WHS4R	51.54845404	25.81713289	25.73132115	0.085811747
EOG7WHS4S	61.02022782	10.25687617	50.76335165	-40.50647548
EOG7WHS4T	33.03573802	8.881488182	24.15424984	-15.27276166
EOG7WHS4V	29.31686666	7.184472374	22.13239429	-14.94792191
EOG7WHS4W	50.84197482	2.452272695	48.38970212	-45.93742943
EOG7WHS4X	30.87260405	14.75093358	16.12167047	-1.370736895
EOG7WHS50	23.83525117	4.22646735	19.60878382	-15.38231647
EOG7WHS51	43.80689892	8.137721106	35.66917782	-27.53145671
EOG7WHS52	31.30174369	3.562545143	27.73919854	-24.1766534
EOG7WHS53	38.46947918	5.423242699	33.04623648	-27.62299378
EOG7WHS54	33.40422225	14.8385738	18.56564845	-3.727074651
EOG7WHS55	37.11842212	15.80466581	21.3137563	-5.50909049
EOG7WHS56	51.00543052	11.87451953	39.13091099	-27.25639145
EOG7WHS57	43.69360578	27.66379083	16.02981495	11.63397588
EOG7WHS58	53.45624401	44.03177491	9.424469102	34.60730581
EOG7WHS5C	16.9957991	4.589775284	12.40602381	-7.816248529
EOG7WHS5D	33.91735595	10.76827993	23.14907602	-12.38079609
EOG7WHS5H	21.86449175	2.746756449	19.1177353	-16.37097885
EOG7WHS5P	59.5283356	13.67800621	45.85032938	-32.17232317
EOG7WMNCG	38.63223831	8.753098907	29.8791394	-21.12604049
EOG7WMNCH	25.27442034	4.13007288	21.14434746	-17.01427458
EOG7WMNCJ	28.10019998	2.57223598	25.527964	-22.95572802
EOG7WMNCK	30.86151508	5.622899193	25.23861589	-19.61571669
EOG7WMNCM	44.16659074	17.92074432	26.24584642	-8.325102098
EOG7WMNCN	26.35175714	5.660867666	20.69088948	-15.03002181
EOG7WMNCP	122.6777545	100.8271288	21.85062568	78.97650313
EOG7WMNCQ	61.93683501	8.140158412	53.79667659	-45.65651818
EOG7WMNCR	48.79905188	8.966582002	39.83246988	-30.86588788
EOG7WMNCS	20.57018866	10.62541504	9.944773621	0.68064142
EOG7WMNCT	97.29714459	70.35483624	26.94230835	43.41252789
EOG7WMNCV	14.10082344	2.325462405	11.77536103	-9.449898629
EOG7WMNCW	20.90814229	3.440923488	17.4672188	-14.02629532
EOG7WMND0	91.40084882	54.51977011	36.88107871	17.63869139
EOG7WMND1	19.49335919	4.249962501	15.24339669	-10.99343419
EOG7WMND2	41.71815019	8.264607882	33.4535423	-25.18893442
EOG7WMND3	18.05870035	12.11034634	5.948354008	6.161992336
EOG7WMND4	35.15368406	11.40799006	23.745694	-12.33770395
EOG7WMND5	12.79324652	2.61758782	10.1756587	-7.558070881
EOG7WMND8	76.80874739	59.54579889	17.2629485	42.28285039
EOG7WMNDC	54.11576395	24.02735709	30.08840686	-6.061049763
EOG7WMNDM	29.77931795	11.49682028	18.28249767	-6.785677391
EOG7WQHMB	109.7389703	59.55747326	50.18149703	9.375976231
EOG7WQHMC	54.2810771	24.92555903	29.35551808	-4.429959049
EOG7WQHMD	9.897143892	3.110366273	6.78677762	-3.676411347
EOG7WQHMG	55.04789945	33.81606542	21.23183403	12.5842314
EOG7WQHMH	32.28793921	12.7292958	19.55864341	-6.829347615
EOG7WQHMJ	11.4727329	4.331135516	7.141597382	-2.810461866
EOG7WQHMM	31.51069666	7.530495603	23.98020105	-16.44970545
EOG7WQHMN	37.80481178	15.0760434	22.72876839	-7.652724989
EOG7WQHMP	5.517691694	1.278258882	4.239432813	-2.961173931
EOG7WQHMQ	16.29459288	6.243691057	10.05090182	-3.807210762
EOG7WQHMR	58.96305	27.02889945	31.93415056	-4.905251112
EOG7WQHMT	11.66792561	3.125101526	8.542824084	-5.417722558
EOG7WQHMV	37.99357467	9.165474598	28.82810007	-19.66262548
EOG7WQHMW	26.20137767	7.54377155	18.65760612	-11.11383457
EOG7WQHMX	71.41883273	48.10410159	23.31473114	24.78937045
EOG7WQHN0	19.74996499	5.372682411	14.37728257	-9.004600164
EOG7WQHN1	10.04917609	2.196290834	7.852885259	-5.656594426
EOG7WQHN6	119.1525482	93.68139149	25.47115668	68.21023481
EOG7WQHNF	47.66720792	18.40966907	29.25753886	-10.84786979
EOG7WTCV9	25.97165663	9.602010732	16.36964589	-6.767635161
EOG7WTCVB	62.46898734	29.33148594	33.1375014	-3.806015458
EOG7WTCVD	18.91224598	3.059292177	15.8529538	-12.79366162
EOG7WTCVF	75.14856528	30.8408721	44.30769318	-13.46682108
EOG7WTCVG	24.09830716	7.243351774	16.85495539	-9.611603616
EOG7WTCVH	64.69579386	56.37343083	8.322363036	48.05106779
EOG7WTCVJ	22.0782881	14.28426585	7.794022253	6.490243594
EOG7WTCVK	17.23594916	4.471887566	12.7640616	-8.29217403
EOG7WTCVM	125.0694644	75.27388496	49.79557941	25.47830555
EOG7WTCVN	46.56561958	7.645664258	38.91995532	-31.27429106
EOG7WTCVP	87.69827978	36.1397714	51.55850837	-15.41873697
EOG7WTCVQ	50.55170235	14.99124231	35.56046005	-20.56921774
EOG7WTCVR	26.97759203	3.380302764	23.59728927	-20.2169865
EOG7WTCVS	46.17296007	7.085629841	39.08733023	-32.00170039
EOG7WTCVT	34.05262928	7.720268613	26.33236067	-18.61209205
EOG7WTCVW	64.01357362	32.95078444	31.06278918	1.887995266
EOG7WTCVZ	12.33632	1.980225173	10.35609482	-8.375869651
EOG7WTCW0	34.22254427	6.944590112	27.27795416	-20.33336405
EOG7WTCW1	78.1983723	14.88371292	63.31465939	-48.43094647
EOG7WTCW2	51.9591819	8.857839524	43.10134237	-34.24350285
EOG7WTCW4	18.47377349	5.081499008	13.39227448	-8.310775475
EOG7WTCW5	20.41240946	5.408042246	15.00436721	-9.596324964
EOG7WTCW6	28.23111338	6.265118753	21.96599463	-15.70087588
EOG7WTCW7	46.39611106	11.52702829	34.86908277	-23.34205449
EOG7WTCW8	29.86565598	9.694897277	20.17075871	-10.47586143
EOG7WTCW9	19.91231154	3.502156939	16.4101546	-12.90799766
EOG7WTCWB	57.31146197	28.28560227	29.0258597	-0.740257423
EOG7WTCWC	46.23905514	24.56071956	21.67833557	2.882383989
EOG7WTCWG	59.9031314	16.27774497	43.62538643	-27.34764145
EOG7WX83B	66.39485846	46.45612055	19.93873792	26.51738263
EOG7WX83C	46.6984779	32.33085042	14.36762748	17.96322294
EOG7WX83D	89.03358681	24.8696371	64.16394972	-39.29431262
EOG7WX83F	47.37306823	6.964669701	40.40839853	-33.44372883
EOG7WX83G	13.61661562	2.808341802	10.80827382	-7.999932017
EOG7WX83H	26.40433324	5.701542814	20.70279043	-15.00124761
EOG7WX83J	20.20068676	9.501072338	10.69961442	-1.198542081
EOG7WX83K	21.00310316	4.355208409	16.64789475	-12.29268634
EOG7WX83M	28.83578909	6.806038291	22.0297508	-15.22371251
EOG7WX83N	40.56522165	25.88356914	14.68165251	11.20191662
EOG7WX83P	55.73496106	16.65327809	39.08168297	-22.42840488
EOG7WX83S	25.52597098	18.73277529	6.793195689	11.9395796
EOG7WX83V	14.0450153	4.011883404	10.03313189	-6.021248489
EOG7WX83X	44.79976568	7.829624807	36.97014087	-29.14051607
